Date,Open,High,Low,Close,Volume,Adj Close
2017-02-10,7200.00,7381.00,7007.00,7025.00,3841200,6930.00
2017-02-09,7274.00,7308.00,7210.41,7239.00,1116600,7141.106
2017-02-08,7101.00,7316.00,7068.00,7287.00,1713800,7188.457
2017-02-07,6892.00,7162.00,6889.93,7109.00,1753400,7012.864
2017-02-06,7100.00,7111.00,6985.00,7025.00,1453100,6930.00
2017-02-03,7149.00,7271.00,7102.00,7129.00,2331800,7032.593
2017-02-02,6950.00,7195.00,6810.20,7109.00,5444700,7012.864
2017-02-01,6840.00,6882.00,6785.00,6830.00,1257600,6737.637
2017-01-31,6836.00,6840.00,6782.00,6804.00,1669300,6711.988
2017-01-30,6822.00,6845.00,6789.00,6821.00,943200,6728.759
2017-01-27,6883.00,6907.90,6772.93,6870.00,1212000,6777.096
2017-01-26,6830.00,6842.04,6708.00,6842.00,1771000,6749.475
2017-01-25,6879.00,6888.00,6769.00,6812.00,1175800,6719.88
2017-01-24,6879.00,6894.00,6784.00,6795.00,1069800,6703.11
2017-01-23,6777.00,6892.00,6743.00,6864.00,1402200,6771.177
2017-01-20,6876.00,6891.00,6810.00,6825.00,1353800,6732.704
2017-01-19,6840.00,6897.00,6805.00,6876.00,1219400,6783.015
2017-01-18,6800.00,6904.24,6776.00,6840.00,967700,6747.502
2017-01-17,6934.00,6961.00,6765.00,6772.00,1282400,6680.421
2017-01-16,6854.00,6957.00,6837.00,6955.00,964000,6860.946
2017-01-13,6887.00,6911.00,6807.89,6845.00,1031500,6752.434
2017-01-12,6636.00,6864.00,6636.00,6848.00,1200100,6755.393
2017-01-11,6690.00,6785.00,6690.00,6755.00,1317700,6663.651
2017-01-10,6793.00,6815.00,6730.00,6783.00,1387700,6691.272
2017-01-09,6708.00,6827.00,6664.00,6803.00,977200,6711.002
2017-01-06,6681.00,6733.00,6655.00,6687.00,903400,6596.571
2017-01-05,6716.00,6795.90,6672.00,6711.00,1224500,6620.246
2017-01-04,6769.00,6800.00,6736.00,6750.00,1227700,6658.719
2017-01-03,6890.00,6918.00,6761.00,6784.00,2037500,6692.259
2017-01-02,6886.00,6886.00,6886.00,6886.00,000,6792.88
2016-12-30,6883.00,6890.00,6820.00,6886.00,752100,6792.88
2016-12-29,6823.00,6863.00,6820.00,6860.00,458000,6767.231
2016-12-28,6811.00,6858.00,6771.00,6856.00,911500,6763.285
2016-12-27,6811.00,6811.00,6811.00,6811.00,000,6718.894
2016-12-26,6811.00,6811.00,6811.00,6811.00,000,6718.894
2016-12-23,6771.00,6827.00,6771.00,6811.00,305200,6718.894
2016-12-22,6748.00,6815.00,6735.00,6815.00,1478900,6722.84
2016-12-21,6750.00,6782.00,6731.00,6744.00,1067300,6652.80
2016-12-20,6777.00,6795.00,6750.00,6766.00,771100,6674.502
2016-12-19,6623.00,6796.00,6611.00,6794.00,1816700,6702.124
2016-12-16,6564.00,6683.00,6550.00,6614.00,1891900,6524.558
2016-12-15,6650.00,6697.00,6577.00,6675.00,1438200,6584.733
2016-12-14,6663.00,6714.00,6590.00,6674.00,1469000,6583.746
2016-12-13,6498.00,6720.00,6496.00,6697.00,1688400,6606.435
2016-12-12,6619.00,6628.00,6501.00,6514.00,1360600,6425.91
2016-12-09,6546.00,6610.36,6535.19,6600.00,1193700,6510.747
2016-12-08,6574.00,6585.00,6512.00,6532.00,889900,6443.667
2016-12-07,6579.00,6592.00,6498.78,6538.00,1299000,6449.586
2016-12-06,6528.00,6566.00,6517.00,6552.00,967300,6463.396
2016-12-05,6570.00,6684.00,6536.00,6553.00,2468100,6464.383
2016-12-02,6600.00,6627.00,6551.00,6593.00,1921200,6503.842
2016-12-01,6719.00,6730.00,6602.00,6628.00,2183200,6538.368
2016-11-30,6782.00,6910.00,6745.00,6763.00,1905600,6671.543
2016-11-29,6710.00,6763.00,6709.00,6763.00,1417100,6671.543
2016-11-28,6808.00,6842.93,6736.00,6742.00,1463800,6650.827
2016-11-25,6754.00,6860.56,6754.00,6817.00,1366100,6724.813
2016-11-24,6794.00,6803.00,6716.00,6756.00,1059600,6664.638
2016-11-23,6845.00,6895.00,6773.00,6796.00,1432800,6704.097
2016-11-22,6907.00,6916.00,6820.00,6820.00,1959800,6727.772
2016-11-21,6920.00,6931.00,6851.00,6866.00,1769900,6773.15
2016-11-18,6922.00,6939.00,6845.00,6916.00,1058800,6822.474
2016-11-17,6909.00,6933.00,6869.00,6893.00,1325600,6799.785
2016-11-16,6936.00,6936.00,6854.66,6895.00,1603700,6801.758
2016-11-15,6842.00,6936.00,6839.95,6914.00,1619600,6820.501
2016-11-14,6929.00,6951.00,6727.89,6795.00,1600900,6703.11
